public_id,public_id_type,paper_id
conf/3dui/BenkoF07,DBLP,2557
10.2168/LMCS-4(4:8)2008,DOI,759
15443770,CorpusId,219
7228591,CorpusId,2530
journals/ploscb/FromentRL14,DBLP,3271
14431495,CorpusId,518
10.5555/3020488.3020518,DOI,1825
10.1007/978-3-030-01261-8_24,DOI,3742
journals/siamcomp/KoutsoupiasP00,DBLP,461
29531061,PubMed,1597
conf/sigir/BleiM01,DBLP,1864
15146412,PubMed,2262
10.1073/pnas.0903497106,DOI,2836
2102990765,MAG,3476
12365553,CorpusId,2655
30035365,CorpusId,743
2301.00537,ArXiv,1511
2509242,PubMed,2360
7998819,CorpusId,1127
4803640,PubMedCentral,2797
14538072,CorpusId,798
8947752,PubMed,2694
3036809062,MAG,2930
10.1007/BF02280884,DOI,637
32551876,MAG,3090
9198505,PubMedCentral,3186
5930427,CorpusId,3453
2022856066,MAG,2533
conf/cvpr/LiWLBL10,DBLP,1793
2496637919,MAG,2807
17641742,PubMed,2852
2048055486,MAG,3609
conf/nips/0001WIVZ20,DBLP,3727
2915490,CorpusId,3756
1580268203,MAG,1251
220831184,CorpusId,1051
conf/siggraph/OllilaBBFP02,DBLP,2640
12844006,CorpusId,1380
10.1109/TPAMI.2014.2324586,DOI,2956
10.1109/VRW55335.2022.00288,DOI,2413
conf/icml/AiroldiBFX06,DBLP,1850
10.1145/1250910.1250926,DOI,308
10.1109/ISAR.2000.880917,DOI,2655
3014921216,MAG,3042
conf/oopsla/BobrowDKS89,DBLP,3652
conf/chi/KurlanderF91,DBLP,2742
1211.4918,ArXiv,735
21130776,PubMed,252
conf/usenix/Nieh07,DBLP,3086
10.1109/tvcg.2021.3106476,DOI,2418
10.1016/0890-5401(88)90025-9,DOI,541
1504.08023,ArXiv,3763
57757874,CorpusId,2184
24272163,PubMed,2475
10.1145/12130.12141,DOI,891
10.1016/j.cie.2016.05.023,DOI,1933
5668485,CorpusId,1180
10.1109/38.267474,DOI,2708
2949592739,MAG,1815
10.1101/621540,DOI,1572
18211299,CorpusId,407
2560434174,MAG,3407
1208.3160,ArXiv,244
10.1006/BBRC.1994.1915,DOI,2322
10.5555/1894345.1894374,DOI,2518
5399786,CorpusId,376
10.1145/1639950.1639954,DOI,3571
2965541196,MAG,3018
2073414385,MAG,393
2531823172,MAG,1656
207169360,CorpusId,2078
10.1109/ISMAR-Adjunct51615.2020.00035,DOI,2425
3496033,PubMedCentral,2808
10.1109/CVPR52688.2022.00302,DOI,3703
53613284,CorpusId,1614
10.1145/135419.135425,DOI,131
3021355601,MAG,1557
9172085,CorpusId,2059
239028973,CorpusId,3007
conf/eurosys/KohBN19,DBLP,3019
conf/approx/DiakonikolasY07,DBLP,755
10.1016/j.cie.2013.02.015,DOI,1978
journals/tit/MitzenmacherD06,DBLP,2151
81407,CorpusId,2518
2344561059,MAG,2949
0901.0151,ArXiv,1251
conf/approx/HousniGH021,DBLP,3383
10.1103/PhysRevC.104.065501,DOI,1047
1209.6004,ArXiv,1744
258887942,CorpusId,692
18352697,PubMed,1273
10.1093/rheumatology/keu137,DOI,2211
5631781,CorpusId,3261
9569427,CorpusId,873
5457061,CorpusId,2593
10.1103/PHYSREVLETT.102.011301,DOI,1150
51976788,CorpusId,3422
16225105,CorpusId,3038
conf/sigmetrics/OlshefskiN06,DBLP,3098
31547460,CorpusId,3751
10.1145/1536414.1536427,DOI,280
517098,CorpusId,2156
2971839370,MAG,1881
10.1145/1411509.1411512,DOI,296
10.1109/TASE.2010.2078870,DOI,2015
10.1007/s00432-007-0345-3,DOI,2843
2023304911,MAG,629
1493119321,MAG,732
215907940,CorpusId,3730
166227908,CorpusId,1579
9930939,PubMedCentral,2164
39766611,CorpusId,2673
10.1007/BF01682023,DOI,2689
9218419,PubMed,2295
10.1016/0304-3975(82)90058-5,DOI,589
10.1103/PhysRevLett.95.151805,DOI,1356
2091346784,MAG,2874
conf/stoc/GoldbergP06,DBLP,317
2452660,PubMed,2371
2117508157,MAG,3105
journals/corr/abs-2306-17775,DBLP,1517
1801.03150,ArXiv,3738
49319144,MAG,3658
2165525587,MAG,3162
10.1007/3-540-56939-1_60,DOI,845
1102.2280,ArXiv,280
24082100,PubMed,3277
28811672,PubMed,987
conf/acl/YaoPPN20,DBLP,160
1504345642,MAG,576
10.1145/2413176.2413210,DOI,3044
2002748825,MAG,416
conf/sigecom/DaskalakisPT16,DBLP,208
journals/dagstuhl-reports/HalldorssonMS18,DBLP,3397
15252504,CorpusId,428
24434221,PubMed,2476
10.1016/J.BBRC.2007.05.163,DOI,2850
2296545821,MAG,586
1915315806,MAG,1814
6051678,CorpusId,2340
196470782,CorpusId,1574
10.1016/0022-0000(80)90060-4,DOI,931
235166395,CorpusId,160
2159185502,MAG,3582
10.1007/3-540-61310-2_8,DOI,3505
10.1137/1.9781611974331.ch31,DOI,216
conf/wine/Papadimitriou05,DBLP,332
23210967,CorpusId,3406
27176022,CorpusId,368
22669296,CorpusId,2325
14728410,PubMed,3130
conf/asplos/ViennotNN13,DBLP,3040
2413134763,MAG,648
9735250,CorpusId,1824
2072501894,MAG,2305
10.1016/j.asoc.2018.05.021,DOI,1917
10.1145/3450615.3464531,DOI,2419
journals/corr/abs-1301-0556,DBLP,1863
52152648,CorpusId,2436
10.1145/1993636.1993654,DOI,262
34311513,PubMed,3192
4569838,CorpusId,3231
258108053,CorpusId,3676
journals/dam/ArmenS98,DBLP,3487
6173839,CorpusId,2692
40038629,CorpusId,484
10.1038/s41598-017-15247-2,DOI,983
17992268,PubMed,2847
10.1145/1993574.1993615,DOI,251
2134055714,MAG,2562
10.1109/TSM.2017.2758380,DOI,1900
10.1109/71.277792,DOI,124
journals/sigplan/Stroustrup86,DBLP,3665
11024404,CorpusId,619
32672631,PubMed,981
23513646,CorpusId,1016
2934861239,MAG,2937
12897206,PubMed,2869
230507912,CorpusId,2169
2950477597,MAG,1829
10.1016/0140-3664(95)98543-E,DOI,452
1982678402,MAG,2479
10.4230/LIPIcs.APPROX-RANDOM.2015.96,DOI,3413
journals/trob/HattonDC17,DBLP,1025
126339662,CorpusId,3450
218531428,CorpusId,2924
2733504258,MAG,3235
3011481829,MAG,1890
journals/eccc/ChenLY23,DBLP,691
10.1101/2021.09.14.460267,DOI,2166
conf/jcdl/BarrioSGG14,DBLP,16
10.1007/s007990050008,DOI,114
2339265331,MAG,219
10.1371/journal.pone.0201983,DOI,3222
18825751,PubMed,2840
journals/corr/abs-1905-12793,DBLP,1585
247517539,CorpusId,1527
17501561,PubMed,1325
10.1145/2792838.2800174,DOI,1673
conf/medoc/MoscheisenBCGKP98,DBLP,109
10.1109/ICDE.2004.1319999,DOI,59
journals/toplas/AlurBEGRY05,DBLP,792
conf/stoc/LeightonMPSTT91,DBLP,3527
235599385,CorpusId,3010
conf/chi/MiauF16,DBLP,2452
2150286230,MAG,1824
conf/sigecom/DobzinskiPS11,DBLP,251
2301.13072,ArXiv,1018
12381666,CorpusId,2950
1302.6411,ArXiv,729
1021221,CorpusId,3138
254223269,CorpusId,1519
45916758,CorpusId,2380
246471636,CorpusId,1531
10.1631/jzus.B1900352,DOI,2179
10.1007/3-540-44929-9_24,DOI,796
21142408,CorpusId,658
2302615053,MAG,2308
2995077,CorpusId,899
10.1145/185675.306789,DOI,832
201136321,CorpusId,3018
2124034793,MAG,308
conf/tacas/GrocePY02,DBLP,783
2541472864,MAG,2660
55815812,CorpusId,1671
2020842694,MAG,1859
31945344,PubMed,2784
1606.03860,ArXiv,1659
2997512141,MAG,704
10.1136/amiajnl-2013-002141,DOI,2475
2118684575,MAG,3524
10.1182/BLOOD.V96.5.1756.H8001756_1756_1763,DOI,2287
34916593,PubMed,957
237678812,CorpusId,1615
books/daglib/p/DechevRPS10,DBLP,3565
10530296,CorpusId,3112
journals/corr/VondrickPT15,DBLP,3763
2006564766,MAG,920
10.1140/epjc/s10052-020-8420-x,DOI,1049
2006.01377,ArXiv,1053
10.1111/j.1523-1739.2006.00486.x,DOI,3313
10.1145/322326.322333,DOI,912
2408455381,MAG,2367
conf/stoc/KargerKSTY99,DBLP,3482
44716056,MAG,604
236912835,CorpusId,161
10.1007/s10845-009-0298-2,DOI,2021
41009685,CorpusId,637
6575153,CorpusId,807
conf/amia/LaiNLS03,DBLP,3130
1982075253,MAG,228
2072644219,MAG,1840
17545246,CorpusId,3522
10.1007/3-540-63307-3_84,DOI,438
journals/ieeecc/CrutcherLFZ95,DBLP,2700
2076253192,MAG,1345
1601.00670,ArXiv,1653
32916169,PubMed,967
journals/iandc/AfratiPP85,DBLP,564
1970443937,MAG,2296
44508745,CorpusId,221
3029582382,MAG,3213
26439459,CorpusId,2837
3015068,PubMedCentral,2233
conf/icra/BlaerA03,DBLP,148
10.1080/18756891.2014.947114,DOI,1962
10.1016/j.ipl.2018.12.009,DOI,173
conf/uist/KurlanderF92,DBLP,2730
journals/corr/TranRB15,DBLP,1690
2093636046,MAG,891
1603.01140,ArXiv,1669
2033753616,MAG,2207
3132978126,MAG,3194
27595700,CorpusId,2851
10.1101/2020.07.16.20155291,DOI,2169
7948774,PubMed,2328
10.1145/1036921.1036923,DOI,3132
2032944376,MAG,3299
11130466,PubMed,2288
190876391,CorpusId,2934
10.1145/238218.238314,DOI,2686
13641702,CorpusId,563
1903.01373,ArXiv,176
85519289,CorpusId,471
10.1145/2463664.2465220,DOI,241
conf/hpdc/CrutcherLFZ93,DBLP,2714
12946448,CorpusId,466
1318362,CorpusId,2647
7960357,CorpusId,21
14611795,CorpusId,24
235599312,CorpusId,3009
1701.03757,ArXiv,1631
10.1145/1007352.1007445,DOI,344
21068092,PubMed,2233
850634,CorpusId,627
10.1007/BF00263925,DOI,623
conf/vr/TrepkowskiEMMKF19,DBLP,2428
2160155731,MAG,2606
26353245,PubMed,1770
51893860,CorpusId,2438
2137735330,MAG,3311
10.1007/s10696-012-9165-0,DOI,1907
10.1109/FOCS.2007.48,DOI,757
10.1145/2792838.2800193,DOI,1692
journals/tocs/LaiN06,DBLP,3100
221819627,CorpusId,3384
conf/tcs/PapadimitriouZ83,DBLP,580
2963910604,MAG,1689
10.1007/s10845-022-02042-8,DOI,1875
15499023,PubMed,2263
conf/c++/StroustrupL92,DBLP,3643
10.1145/62.322435,DOI,587
455205,CorpusId,564
3009892828,MAG,1887
3866704,CorpusId,880
journals/corr/abs-2212-07815,DBLP,3694
2475611006,MAG,1663
journals/jcb/ArmenS95,DBLP,3511
2125725328,MAG,291
2007.14289,ArXiv,1051
0805.2491,ArXiv,1224
8623933,PubMed,2882
journals/jsac/FeldmanPCS06,DBLP,348
7005512,CorpusId,2728
10.1145/1970392.1970394,DOI,739
2565940731,MAG,2153
10.1103/PhysRevLett.98.121801,DOI,1279
conf/pods/HellersteinKP97,DBLP,434
32968537,PubMed,3211
248267854,CorpusId,2416
journals/ijpr/MonchCDEF18,DBLP,1909
235626216,CorpusId,960
2969067747,MAG,2428
journals/presence/HiroseOF02,DBLP,2639
0710.0845,ArXiv,1824
journals/corr/abs-1102-2280,DBLP,280
45657351,CorpusId,2231
10.1007/978-0-387-09753-4_9,DOI,3565
2065939997,MAG,888
4581699,PubMedCentral,2197
16955949,CorpusId,2948
2770485470,MAG,355
1205.2657,ArXiv,1811
2137565419,MAG,2770
8500579,CorpusId,1668
conf/compgeom/MitchellP87,DBLP,537
30586306,CorpusId,786
7715437,CorpusId,508
2089929819,MAG,633
10.1007/1-4020-2164-X,DOI,2598
2089134263,MAG,2682
conf/sosp/LaadanVTBYN11,DBLP,3048
27601627,PubMed,2192
248775058,CorpusId,2161
2125121047,MAG,39
61366008,CorpusId,2744
2151772234,MAG,74
248505924,CorpusId,3378
2802334,CorpusId,117
2794320260,MAG,3221
conf/wia/Yannakakis08,DBLP,750
205305242,CorpusId,2218
2070734176,MAG,420
conf/ihi/WilcoxFLRCV12,DBLP,2499
conf/amia/SackeimWRSHBFV12,DBLP,2502
229013161,CorpusId,1561
conf/csl/YannakakisL98,DBLP,811
journals/candie/ChienLY14,DBLP,1972
2104954,MAG,2988
2096891167,MAG,73
2135498625,MAG,2753
10.1103/PhysRevLett.97.111801,DOI,1311
journals/asc/ChienDF18,DBLP,1918
9102387,PubMedCentral,2161
2798478142,MAG,1902
conf/approx/BansalGKPSS15,DBLP,3413
10.1109/FOCS.2018.00070,DOI,3398
160271479,MAG,2681
5135439,CorpusId,945
2062459871,MAG,856
2855605,PubMed,2362
conf/soda/PapadimitriouPP16,DBLP,229
30449026,PubMed,2185
10.1109/CVPR46437.2021.01242,DOI,3714
journals/eccc/GopalanKMP06,DBLP,318
35482823,CorpusId,2806
7283094,PubMedCentral,3206
10.1074/jbc.M200981200,DOI,2870
1639049,CorpusId,3770
10.21236/ada612443,DOI,3773
2505888,PubMed,1016
5438997,CorpusId,930
25278798,CorpusId,2245
10.1140/epja/s10050-020-00208-7,DOI,1053
250246,CorpusId,1825
conf/sigecom/DaskalakisP06,DBLP,321
1704.04289,ArXiv,1637
119217724,CorpusId,1213
37601969,PubMed,2898
16581515,CorpusId,88
1710.10742,ArXiv,1630
1524585687,MAG,3502
journals/corr/abs-1911-11237,DBLP,3731
journals/cacm/Blei18,DBLP,1594
conf/isit/DrineaK07,DBLP,2149
10.1109/TNS.1987.4337393,DOI,1482
10.1007/978-3-540-45187-7_3,DOI,782
10.1109/ECBS.2009.15,DOI,3577
21618122,PubMed,2819
journals/mor/CaiCDP16,DBLP,196
10.1287/moor.12.3.441,DOI,540
journals/neuroimage/GershmanBNS14,DBLP,1711
1979750527,MAG,3289
10.1109/3dui.2007.340760,DOI,2560
10.1371/journal.pone.0094914,DOI,1724
2980540083,MAG,673
27759290,PubMed,3330
208157594,CorpusId,3392
10.1186/1546-0096-13-1,DOI,2199
212647818,CorpusId,1890
256070166,CorpusId,2786
journals/spe/GibbsS06,DBLP,3595
34871018,CorpusId,742
2085006987,MAG,594
10.1109/TVCG.2010.245,DOI,2505
2238646,CorpusId,2277
11544874,CorpusId,2952
8609299,CorpusId,28
conf/icmc/HoffmanCB09,DBLP,1803
10380913,PubMed,2290
conf/acl-socialnlp/CaoLKHG21,DBLP,1
20338884,PubMed,2235
23555837,CorpusId,1350
10.1103/PHYSREVD.102.091101,DOI,1050
journals/tods/KarpSP03,DBLP,363
233991324,CorpusId,2420
1977931290,MAG,19
2155658028,MAG,2872
24850204,CorpusId,2834
26401909,PubMed,2197
10.1109/ISIT.2004.1365265,DOI,2153
2026061617,MAG,2840
2107508587,MAG,3277
16383819,PubMed,1345
3014477975,MAG,703
10.1145/108844.108997,DOI,2741
10.1109/ISWC.2004.32,DOI,2603
2315620,CorpusId,3776
10.1155/2007/51837,DOI,2852
conf/uai/VeitchSB20,DBLP,1565
10.1145/210118.210128,DOI,460
17837941,CorpusId,2734
248392254,CorpusId,3702
conf/focs/MegiddoHGJP81,DBLP,604
16194229,CorpusId,886
5658776,CorpusId,115
52900260,CorpusId,2792
28101378,PubMed,990
10.1007/3-540-61680-2_82,DOI,450
1998334,CorpusId,472
1667890372,MAG,2279
2112050062,MAG,1853
journals/siamcomp/DahlhausJPSY94,DBLP,830
2151522557,MAG,2053
6966256,CorpusId,2798
248498415,CorpusId,1511
conf/cluster/LaadanPN05,DBLP,3105
2187741934,MAG,1773
1564059483,MAG,122
1934133592,MAG,3770
6249750,CorpusId,374
1977715435,MAG,2304
1505349556,MAG,738
17930574,PubMed,1270
conf/stacs/KupfermanLVY11,DBLP,738
10.1109/WSC.1991.185724,DOI,2737
conf/soda/LiSS07,DBLP,3441
1599917789,MAG,2815
15875244,CorpusId,1937
32182825,CorpusId,893
2129165012,MAG,2980
10.1007/978-3-030-17953-3_11,DOI,3394
journals/siamcomp/DaskalakisDY16,DBLP,740
2177594196,MAG,2150
466811,CorpusId,799
10.1042/BST024493S,DOI,2307
2114202411,MAG,2534
27799337,PubMed,2951
23787342,PubMed,1735
journals/anor/ChienKY20,DBLP,1916
10.1137/S009753979630814X,DOI,447
20749649,CorpusId,2297
journals/tcc/XieGWC23,DBLP,1872
2009094355,MAG,1711
conf/sagt/Papadimitriou08,DBLP,286
1512250238,MAG,796
10.1109/ISMAR.2012.6402560,DOI,2501
10.1145/3247903,DOI,2445
2020747877,MAG,3664
219448460,CorpusId,3206
60441433,CorpusId,1576
1586637507,MAG,3489
2807312654,MAG,711
journals/csys/Stroustrup88,DBLP,3654
2019014428,MAG,2492
84390,CorpusId,318
2076099212,MAG,928
1607.07295,ArXiv,3757
2160284242,MAG,3134
2103841034,MAG,1754
2093880176,MAG,244
16732164,CorpusId,3772
10.2307/1942090,DOI,3330
1976744078,MAG,2760
9857778,CorpusId,3549
229308311,CorpusId,2425
253064521,CorpusId,2162
10.1007/s10845-015-1078-9,DOI,1920
1590423655,MAG,3092
3049026226,MAG,2789
conf/stoc/ChenGP98,DBLP,420
52804091,CorpusId,446
2102764851,MAG,2339
20721442,CorpusId,2609
conf/sosp/TaoYLLNG21,DBLP,3007
24493774,CorpusId,243
2612481336,MAG,1626
10.1145/3307334.3326096,DOI,3017
10.1145/379437.379722,DOI,2645
10.1007/978-3-642-36742-7_16,DOI,726
2076803244,MAG,3457
15016467,CorpusId,2521
conf/icalp/EtessamiSY15,DBLP,722
20082324,CorpusId,1217
10.1016/j.tcs.2006.11.003,DOI,329
2039773485,MAG,1979
2111799524,MAG,2475
10.1201/b17520-3,DOI,1699
10.1017/9781316534489.018,DOI,3647
321745,CorpusId,3128
10.1109/PRNI.2014.6858530,DOI,1701
8234243,CorpusId,2859
conf/pods/PapadimitriouK82,DBLP,595
conf/popl/ReisS06,DBLP,3599
2012382096,MAG,2245
248646417,CorpusId,1547
conf/case/ChienLDCC17,DBLP,1923
10.1145/256163.256165,DOI,116
2158400629,MAG,311
6732651,CorpusId,66
conf/icalp/VaziraniY92,DBLP,851
conf/icml/PaisleyCB11,DBLP,1769
2922776782,MAG,201
2058627426,MAG,904
205571249,CorpusId,2944
conf/soda/FabrikantP08,DBLP,293
18274849,CorpusId,2988
962256,CorpusId,3155
6863720,CorpusId,596
18129077,CorpusId,835
journals/jacm/Yannakakis84,DBLP,900
10058448,CorpusId,1755
10.1109/CA.1996.540483,DOI,2692
1805.06826,ArXiv,1598
10.1145/258993.259008,DOI,2688
10.1145/1456482,DOI,3083
conf/chi/SukanF12,DBLP,2497
16393961,PubMed,2859
conf/icmcs/PapadimitriouRR94,DBLP,469
1584295491,MAG,3425
38279642,CorpusId,1640
1802.09269,ArXiv,186
journals/corr/abs-1304-4303,DBLP,241
journals/tcs/PapadimitriouR05,DBLP,346
conf/stoc/PapadimitriouSY90,DBLP,867
6348460,CorpusId,3057
10.1145/357084.357089,DOI,618
19644848,PubMed,2239
6717687,CorpusId,1777
2151801883,MAG,3062
6351001,CorpusId,12
10.48550/arXiv.2306.17775,DOI,1517
1910.07368,ArXiv,673
2528739360,MAG,2457
conf/focs/KarpP80,DBLP,619
10.1007/978-3-642-21286-4_8,DOI,259
10.1109/ISWC.2003.1241401,DOI,2613
1969957411,MAG,2847
2142607374,MAG,458
81981759,CorpusId,3218
42671395,CorpusId,488
31289288,PubMed,176
journals/corr/abs-1811-08238,DBLP,3394
1753541634,MAG,870
10.1145/3402942,DOI,2495
7518369,CorpusId,3591
1561845810,MAG,2564
2030559276,MAG,2523
14993878,CorpusId,2483
10.1109/3DUI.2012.6184213,DOI,2500
7888391,CorpusId,3051
2165322217,MAG,2861
conf/isw/ShermanSNKS09,DBLP,3434
1886027077,MAG,276
1110.0685,ArXiv,3422
10.1145/263407.263527,DOI,2687
26831063,PubMed,3251
journals/ors/ChienG08,DBLP,2051
journals/ijcv/VondrickPR13,DBLP,3776
2142469217,MAG,2537
10.1016/J.RAMA.2018.07.016,DOI,3216
23733952,PubMed,3278
104970292,MAG,3459
10.1109/12.338097,DOI,126
218972032,CorpusId,1050
40792211,CorpusId,2235
10.1145/168642.168657,DOI,2713
8248411,PubMedCentral,3198
10.1007/978-3-319-38851-9_18,DOI,3411
1980813953,MAG,501
journals/siamdm/PhillipsSW97,DBLP,3493
conf/semeval/Boyd-GraberB07,DBLP,1828
0810.3873,ArXiv,1217
journals/corr/abs-1110-0685,DBLP,3422
conf/eurosys/AtlidakisAGMN16,DBLP,3029
221298552,CorpusId,3211
journals/debu/Gravano01,DBLP,100
10.1109/TPAMI.2014.2318728,DOI,1746
10.48550/arXiv.2210.01322,DOI,3691
2011319602,MAG,2061
10.1145/320248.320252,DOI,105
10.1006/JCSS.2000.1711,DOI,393
2103658959,MAG,610
journals/geb/ChenDPSY18,DBLP,712
21742845,PubMed,2228
7396833,PubMed,2398
10.1016/0196-6774(84)90029-4,DOI,575
10.1145/2615391,DOI,2481
26219997,PubMed,2955
10.1007/978-3-540-74494-8_48,DOI,2991
10.2139/ssrn.4340566,DOI,3170
journals/jal/KolliopoulosS98,DBLP,3488
248427325,CorpusId,1535
2064888653,MAG,2573
2139099489,MAG,3599
10.1101/2020.06.30.179838,DOI,2171
2060778377,MAG,1946
journals/networks/Papadimitriou78,DBLP,632
10.1109/ICC.2002.997301,DOI,3139
201196866,CorpusId,3215
1651166566,MAG,2120
conf/icml/HeaukulaniKG14,DBLP,2967
53186642,CorpusId,3221
journals/tcs/CrescenziP95,DBLP,459
conf/ijcai/GrigniPP95,DBLP,454
10.1002/brb3.75,DOI,2805
conf/cdc/SalmanDBSC16,DBLP,1028
10.1109/VRW52623.2021.00234,DOI,2423
conf/chi/BlaskoF04,DBLP,2610
15890635,CorpusId,2517
10.1080/01621459.2018.1473776,DOI,1626
2126421613,MAG,2116
10.18653/V1/2021.SOCIALNLP-1.4,DOI,1
215985887,CorpusId,120
15904361,PubMed,1365
28477309,PubMed,2188
15402363,CorpusId,262
1599058448,MAG,3763
conf/pods/PapadimitriouY01,DBLP,793
journals/siamcomp/ItaiLPR81,DBLP,606
10.1137/S0097539791199334,DOI,3514
10.1145/635484.635485,DOI,66
10.1002/9781118361054.ch3,DOI,3663
53224027,CorpusId,290
10.48550/arXiv.2309.05810,DOI,3687
conf/pdis/Garcia-MolinaGS96,DBLP,121
2169151881,MAG,2600
10.1103/PhysRevLett.94.102001,DOI,1372
12837888,CorpusId,3501
conf/isw/StavrouBKN09,DBLP,3070
29800364,PubMed,2791
conf/stoc/KleinST90,DBLP,3531
10.1103/PhysRevLett.99.142001,DOI,1286
36904580,CorpusId,3161
10.1016/J.ECOCHG.2021.100001,DOI,3194
1592368726,MAG,424
conf/spaa/FizzanoKSW94,DBLP,3517
20366814,PubMed,1128
12319405,CorpusId,519
journals/corr/abs-2101-01600,DBLP,3714
conf/icalp/ChakrabartiPSSSW96,DBLP,3503
2019035718,MAG,2769
2399582135,MAG,2364
3039104,MAG,388
24159820,CorpusId,2288
2730049296,MAG,3240
6319521,CorpusId,2954
H90-1009,ACL,2749
conf/icml/2006sna,DBLP,1821
2049566481,MAG,3671
10.1109/ISSM.2007.4446818,DOI,2064
3099097085,MAG,701
conf/icalp/Yannakakis04,DBLP,777
17467135,CorpusId,3525
conf/icmc/HoffmanCB08,DBLP,1813
10.1186/s12886-020-1305-9,DOI,962
conf/fsttcs/ChastainLPV14,DBLP,231
17358756,PubMed,1322
cs/0611108,ArXiv,3449
10.1145/41958.41962,DOI,537
10.1109/CoASE.2013.6654010,DOI,1979
10.1103/PHYSREVD.37.28,DOI,1466
1293801,CorpusId,2600
16971078,CorpusId,3085
journals/comcom/PapadimitriouRRS95,DBLP,452
256938388,CorpusId,983
10386209,PubMedCentral,2778
2068267914,MAG,2383
11736564,PubMed,1414
9933254,CorpusId,3760
57661900,CorpusId,3110
10.1109/CSCWD.2012.6221923,DOI,2003
journals/corr/abs-0905-1995,DBLP,279
1205.2609,ArXiv,687
conf/uai/RuizTB16,DBLP,1669
2035651893,MAG,293
conf/nips/DiengTRPB17,DBLP,1665
2130007178,MAG,2506
conf/webdb/BeckerNG09,DBLP,34
257043656,CorpusId,3713
10.1163/1568539x-bja10172,DOI,3176
27814922,PubMed,210
35362407,CorpusId,631
2944957873,MAG,2490
conf/alenex/2002,DBLP,3469
10.1007/11502593_1,DOI,328
journals/tac/CourcoubetisY98,DBLP,808
10.1007/BF01185336,DOI,3457
1989230427,MAG,650
conf/colt/DabagiaVP22,DBLP,157
8666390,CorpusId,865
10.1103/PHYSREVLETT.103.141802,DOI,1142
11689472,PubMed,2873
33759411,CorpusId,274
2165394462,MAG,470
1552079983,MAG,438
10.1145/3318041.3355470,DOI,171
2086101097,MAG,325
1803.02903,ArXiv,1075
12857124,PubMed,1388
10.1109/SFCS.1979.23,DOI,941
2117935297,MAG,3252
1629216,PubMed,2890
16241644,PubMed,1333
629657,CorpusId,2130
1001685,CorpusId,876
journals/corr/abs-2010-05194,DBLP,2
37003975,CorpusId,3159
24098157,CorpusId,2523
conf/bmvc/ZhuVRF12,DBLP,3775
2112471560,MAG,2739
conf/dl/BaldonadoCGP97,DBLP,115
conf/amcc/DearKC17,DBLP,1026
10.1109/IROS.2007.4399581,DOI,142
8765207,CorpusId,3108
3094321488,MAG,964
0807.2141,ArXiv,1213
10.48550/arXiv.2204.01633,DOI,1527
1980331645,MAG,3117
10.1016/S0003-3472(81)80162-5,DOI,3355
10.3115/1621474.1621533,DOI,1819
2056991815,MAG,3514
207223470,CorpusId,15
15494303,CorpusId,917
4892663,CorpusId,1596
10.1128/IAI.71.4.1995-2001.2003,DOI,2272
4968472,PubMedCentral,3250
15617963,CorpusId,520
1598320652,MAG,3445
10.1145/263661.263688,DOI,434
10.1007/978-3-030-01246-5_35,DOI,3748
journals/tcs/Papadimitriou77,DBLP,636
30502447,CorpusId,1933
8879034,PubMed,2308
10.1007/978-3-540-74208-1_6,DOI,755
12307879,CorpusId,196
1896011030,MAG,3141
24996823,PubMed,2800
journals/sigplan/Stroustrup86a,DBLP,3664
5500422,CorpusId,3130
conf/IEEEscc/KimBN06,DBLP,3101
1078542,CorpusId,3320
2970738418,MAG,1584
24553916,CorpusId,2201
151353940,MAG,440
conf/stoc/BorgsCIKMP08,DBLP,285
10.1145/191839.191869,DOI,125
10.1111/J.1574-695X.1994.TB00450.X,DOI,2327
16058268,CorpusId,2211
2140458933,MAG,3481
12404243,CorpusId,224
2017076960,MAG,812
2066408263,MAG,2286
10.1167/18.10.753,DOI,3746
2533005902,MAG,2066
2657228,CorpusId,399
conf/soda/BadanidiyuruPRS16,DBLP,216
13158363,CorpusId,3346
12845856,CorpusId,2644
10.1145/2755573.2755592,DOI,3414
2540791796,MAG,2067
21461218,PubMed,1008
10.1016/0304-3975(91)90263-2,DOI,880
journals/cga/FeinerT00,DBLP,2651
18192511,CorpusId,1046
249627007,CorpusId,3173
10.1007/11786986_45,DOI,315
16000041,CorpusId,2452
10.5555/1390681.1442798,DOI,1832
2236326834,MAG,2352
2853109,CorpusId,2292
1602.08357,ArXiv,204
32473744,PubMed,3213
2067326059,MAG,522
10.1109/MSP.2010.938079,DOI,1782
10.1145/1250910.1250917,DOI,3448
2194761908,MAG,1671
1568681181,MAG,104
204008419,CorpusId,1586
1583411006,MAG,450
journals/jcss/HadzilacosP86,DBLP,559
10.1145/1450579.1450625,DOI,2547
249394756,CorpusId,3182
3011028847,MAG,3013
201066474,CorpusId,2426
34420312,PubMed,1051
conf/osdi/David0SSY0XNG22,DBLP,2998
10730105,CorpusId,1967
9900405,CorpusId,244
1598798385,MAG,3507
24107374,PubMed,3279
conf/stoc/PapadimitriouY88a,DBLP,855
14508743,CorpusId,3578
2467252,CorpusId,207
1544082943,MAG,815
10.5070/D327754361,DOI,2782
2094566035,MAG,2078
256849822,CorpusId,154
3489809,PubMedCentral,2805
15983585,CorpusId,3529
4897912,CorpusId,1594
10.1109/3DPVT.2006.143,DOI,143
10.1182/BLOOD.V87.8.3442.BLOODJOURNAL8783442,DOI,2301
