paper_id,title,abstract,date_published,url
630,The Concurrency Control Mechanism of SDD-1: A System for Distributed Databases (The Fully Redundant Case),"SDD-1, A System for Distributed Databases, is a distributed database system being developed by Computer Corporation of America (CCA), Cambridge, MA. SDD-1 permits data to be stored redundantly at several database sites in order to enhance the reliability and responsiveness of the system and to facilitate upward scaling of system capacity. This paper describes the method used by SDD-1 for updating data that are stored redundantly.",1978-05-01,https://www.semanticscholar.org/paper/12317714a66256b993558c72dc4ab685a9432638,IEEE Transactions on Software Engineering
2884,"Evidence for IgG autoantibodies to galectin-3, a β-galactoside-binding lectin (Mac-2, ε binding protein, or carbohydrate binding protein 35) in human serum",,1995-11-01,https://www.semanticscholar.org/paper/a0521d22c49890c210b6224f67837ee9b7310ba1,Journal of Clinical Immunology
844,On the hardness of approximating minimization problems,"We prove results indicating that it is hard to compute efficiently good approximate solutions to the Graph Coloring, Set Covering and other related minimization problems. Specifically, there is an c >0 such that Graph Coloring cannot be approximated with ratio n’ unless P=NP. Set Covering cannot be approximated with ratio clog n for any c < 1/4 unless NP is contained in DTIME[nPOIY log ~ ]. Similar results follow for related problems such as Clique Cover, Fractional Chromatic Number, Dominating Set and others.",1993-06-01,https://www.semanticscholar.org/paper/f2be999f55fae0c8d189565b29a975d71df7bf67,Symposium on the Theory of Computing
498,On Selecting a Satisfying Truth Assignment (Extended Abstract),,,https://www.semanticscholar.org/paper/4c89a88a678ce4a2c9b2ea66739da41c8c9a09c8,IEEE Annual Symposium on Foundations of Computer Science
2916,Influence of Microstructure on Synchrotron X-ray Diffraction Lattice Strain Measurement Uncertainty,"Accurate residual lattice strain measurements are highly dependent upon the precision of the diffraction peak location and the underlying microstructure suitability. The suitability of the microstructure is related to the requirement for valid powder diffraction sampling statistics and the associated number of appropriately orientated illuminated. In this work, these two sources of uncertainty are separated, and a method given for both the quantification of errors associated with insufficient grain sampling statistics and minimization of the total lattice strain measurement uncertainty. It is possible to reduce the total lattice strain measurement uncertainty by leveraging diffraction peak measurements made at multiple azimuthal angles. Lattice strain measurement data acquired during eight synchrotron X-ray diffraction experiments, monochromatic and energy dispersive, has been assessed as per this approach, with microstructural suitability being seen to dominate total measurement uncertainty when the number of illuminated grains was <106. More than half of the studied experimental data fell into this category, with a severe underestimation of total strain measurement uncertainty being possible when microstructural suitability is not considered. To achieve a strain measurement uncertainty under 10−4, approximately 3×105 grains must be within the sampled gauge volume, with this value varying with the multiplicity of the family of lattice planes under study. Where additional azimuthally arrayed data are available an in-plane lattice strain tensor can be extracted. This improves overall strain measurement accuracy and an uncertainty under 10−4 can then be achieved with just 4×104 grains.",2021-05-09,https://www.semanticscholar.org/paper/50c2af35e2abc3070b203faf01fda465beebc9bc,Metals
3107,AutoPod: Unscheduled System Updates with Zero Data Loss,"Patching, upgrading, and maintaining operating system software is a growing management complexity problem that can result in unacceptable system downtime. We introduce AutoPod, a system that enables unscheduled operating system updates while preserving application service availability. AutoPod provides a group of processes and associated users with an isolated machine-independent virtualized environment that is decoupled from the underlying operating system instance. This virtualized environment is integrated with a novel checkpoint-restart mechanism which allows processes to be suspended, resumed, and migrated across operating system kernel versions with different security and maintenance patches. AutoPod incorporates a system status service to determine when operating system patches need to be applied to the current host, then automatically migrates application services to another host to preserve their availability while the current host is updated and rebooted",2005-06-13,https://www.semanticscholar.org/paper/465c79de132a7179d8a0098908d0cc66b3be9494,International Conference on Automation and Computing
1309,Direct limits on the oscillation frequency.,"We report results of a study of the B(s)(0) oscillation frequency using a large sample of B(s)(0) semileptonic decays corresponding to approximately 1 fb(-1) of integrated luminosity collected by the D0 experiment at the Fermilab Tevatron Collider in 2002-2006. The amplitude method gives a lower limit on the B(s)(0) oscillation frequency at 14.8 ps(-1) at the 95% C.L. At delta m(s) = 19 ps(-1), the amplitude deviates from the hypothesis A= 0(1) by 2.5 (1.6) standard deviations, corresponding to a two-sided C.L. of 1% (10%). A likelihood scan over the oscillation frequency, delta m(s), gives a most probable value of 19 ps(-1) and a range of 17 < delta m(s) < 21 ps(-1)at the 90% C.L., assuming Gaussian uncertainties. This is the first direct two-sided bound measured by a single experiment. If delta m(s) lies above 22 ps(-1), then the probability that it would produce a likelihood minimum similar to the one observed in the interval 16-22 ps(-1) is (5.0 +/- 0.3)%.",,https://www.semanticscholar.org/paper/397552f21719e92a0152bf540bc19e45c6a1ec8d,Physical Review Letters
220,Cortical Learning via Prediction,"What is the mechanism of learning in the brain? Despite breathtaking advances in neuroscience, and in machine learning, we do not seem close to an answer. Using Valiant’s neuronal model as a foundation, we introduce PJOIN (for “predictive join”), a primitive that combines association and prediction. We show that PJOIN can be implemented naturally in Valiant’s conservative, formal model of cortical computation. Using PJOIN — and almost nothing else — we give a simple algorithm for unsupervised learning of arbitrary ensembles of binary patterns (solving an open problem in Valiant’s work). This algorithm relies crucially on prediction, and entails significant downward traffic (“feedback”) while parsing stimuli. Prediction and feedback are well-known features of neural cognition and, as far as we know, this is the first theoretical prediction of their essential role in learning.",2015-06-26,https://www.semanticscholar.org/paper/da88528713f9be28c923931f38eca36617397b6e,Annual Conference Computational Learning Theory
17,When Speed Has a Price: Fast Information Extraction Using Approximate Algorithms,"A wealth of information produced by individuals and organizations is expressed in natural language text. This is a problem since text lacks the explicit structure that is necessary to support rich querying and analysis. Information extraction systems are sophisticated software tools to discover structured information in natural language text. Unfortunately, information extraction is a challenging and time-consuming task. In this paper, we address the limitations of state-of-the-art systems for the optimization of information extraction programs, with the objective of producing efficient extraction executions. Our solution relies on exploiting a wide range of optimization opportunities. For efficiency, we consider a wide spectrum of execution plans, including approximate plans whose results differ in their precision and recall. Our optimizer accounts for these characteristics of the competing execution plans, and uses accurate predictors of their extraction time, recall, and precision. We demonstrate the efficiency and effectiveness of our optimizer through a large-scale experimental evaluation over real-world datasets and multiple extraction tasks and approaches.",2013-08-29,https://www.semanticscholar.org/paper/2f770beab965bbc9df0575b9883e83f2e9678583,Proceedings of the VLDB Endowment
842,"Primal-Dual Approximation Algorithms for Integral Flow and Multicut in Trees, with Applications to Matching and Set Cover",,1993-07-05,https://www.semanticscholar.org/paper/b78bac7d428451e77641f3f727b7df04aa4faea2,"International Colloquium on Automata, Languages and Programming"
2935,Genetic dysregulation of gene expression and splicing during a ten-year period of human aging,"Molecular and cellular changes are intrinsic to aging and age-related diseases. Prior cross-sectional studies have investigated the combined effects of age and genetics on gene expression and alternative splicing; however, there has been no long-term, longitudinal characterization of these molecular changes, especially in older age. We performed RNA sequencing in whole-blood from the same individuals from the PIVUS study at ages 70 and 80 to quantify how gene expression, alternative splicing, and their genetic regulation are altered during this 10-year period of advanced aging. We observe that individuals are more similar to their own expression profiles later in life than profiles of other individuals their own age; 93% of samples cluster with their own measurement at another age, and there is a strong correlation of genetic effects on expression between the two ages (median ρG = 0.96). Despite this, we identify 1,291 and 294 genes differentially expressed and alternatively spliced with age, as well as 529 genes with outlying individual trajectories of aging. Further, 7.8% and 9.6% of tested genes show a reduction in genetic associations with expression and alternative splicing in older age, with impacted genes enriched in DNA repair pathways. Together these findings indicate that, although gene expression and alternative splicing and their genetic regulation are mostly stable late in life, a small subset of genes is dynamic and is characterized by changes in expression and splicing and a reduction in genetic regulation.",2019-01-13,https://www.semanticscholar.org/paper/ad1be6f3c2150c099f0a82ac9c4c7f851f9d3c98,bioRxiv
3532,Thriving in a crowded and changing world: C++ 2006–2020,"By 2006, C++ had been in widespread industrial use for 20 years. It contained parts that had survived unchanged since introduced into C in the early 1970s as well as features that were novel in the early 2000s. From 2006 to 2020, the C++ developer community grew from about 3 million to about 4.5 million. It was a period where new programming models emerged, hardware architectures evolved, new application domains gained massive importance, and quite a few well-financed and professionally marketed languages fought for dominance. How did C++ -- an older language without serious commercial backing -- manage to thrive in the face of all that? This paper focuses on the major changes to the ISO C++ standard for the 2011, 2014, 2017, and 2020 revisions. The standard library is about 3/4 of the C++20 standard, but this paper's primary focus is on language features and the programming techniques they support. The paper contains long lists of features documenting the growth of C++. Significant technical points are discussed and illustrated with short code fragments. In addition, it presents some failed proposals and the discussions that led to their failure. It offers a perspective on the bewildering flow of facts and features across the years. The emphasis is on the ideas, people, and processes that shaped the language. Themes include efforts to preserve the essence of C++ through evolutionary changes, to simplify its use, to improve support for generic programming, to better support compile-time programming, to extend support for concurrency and parallel programming, and to maintain stable support for decades' old code. The ISO C++ standard evolves through a consensus process. Inevitably, there is competition among proposals and clashes (usually polite ones) over direction, design philosophies, and principles. The committee is now larger and more active than ever, with as many as 250 people turning up to week-long meetings three times a year and many more taking part electronically. We try (not always successfully) to mitigate the effects of design by committee, bureaucratic paralysis, and excessive enthusiasm for a variety of language fashions. Specific language-technical topics include the memory model, concurrency and parallelism, compile-time computation, move-semantics, exceptions, lambda expressions, and modules. Designing a mechanism for specifying a template's requirements on its arguments that is sufficiently flexible and precise yet doesn't impose run-time costs turned out to be hard. The repeated attempts to design ``concepts'' to do that have their roots back in the 1980s and touch upon many key design issues for C++ and for generic programming. The description is based on personal participation in the key events and design decisions, backed by the thousands of papers and hundreds of meeting minutes in the ISO C++ standards committee's archives.",2020-06-12,https://www.semanticscholar.org/paper/1c2688189548fecf0a030cad80b4cd3dbf98e0bc,Proc. ACM Program. Lang.
98,Automatic Classification of Text Databases Through Query Probing,,2000-03-08,https://www.semanticscholar.org/paper/485107f8f5d2581aa935ef1148a5bbd23f39f9fc,International Workshop on the Web and Databases
1934,Modeling and Analysis of Semiconductor Supply Chains (Dagstuhl Seminar 16062),In February 2016 the Dagstuhl Seminar 16062 explored the needs of the semiconductor industry for better planning and scheduling approaches at the supply chain level and the requirements for information systems to support the approaches. The seminar participants also spent time identifying the core elements of a conceptual reference model for planning and control of semiconductor manufacturing supply chains. This Executive Summary describes the process of the seminar and discusses key findings and areas for future research regarding these topics. Abstracts of presentations given during the seminar and the output of breakout sessions are collected in appendices.,,https://www.semanticscholar.org/paper/67ac6e4c0f8ffe05ed027aaa350d0864a0ae3bd7,Dagstuhl Reports
598,On the Complexity of Designing Distributed Protocols,,1982-06-01,https://www.semanticscholar.org/paper/f3d16c209190ff23ed79dd763c761b6f4094074a,Information and Control
2673,Generating Multimedia Briefings: Coordinating Language and Illustration,,1998-08-01,https://www.semanticscholar.org/paper/5919978adf560fff98ffc3d1be0e0dfa8b8c016b,Artificial Intelligence
3775,Do We Need More Training Data or Better Models for Object Detection?,"Datasets for training object recognition systems are steadily growing in size. This paper investigates the question of whether existing detectors will continue to improve as data grows, or if models are close to saturating due to limited model complexity and the Bayes risk associated with the feature spaces in which they operate. We focus on the popular paradigm of scanning-window templates defined on oriented gradient features, trained with discriminative classifiers. We investigate the performance of mixtures of templates as a function of the number of templates (complexity) and the amount of training data. We find that additional data does help, but only with correct regularization and treatment of noisy examples or “outliers” in the training data. Surprisingly, the performance of problem domain-agnostic mixture models appears to saturate quickly (∼10 templates and ∼100 positive training examples per template). However, compositional mixtures (implemented via composed parts) give much better performance because they share parameters among templates, and can synthesize new templates not encountered during training. This suggests there is still room to improve performance with linear classifiers and the existing feature space by improved representations and learning algorithms.",,https://www.semanticscholar.org/paper/4cb1494e547f1eaf51bab8038c8fab904dda9026,British Machine Vision Conference
2046,An indirect workforce (re)allocation model for semiconductor manufacturing,"Semiconductor industry is a capital intensive and knowledge intensive industry, in which human resource management and human capital enhancement is increasingly important. To maintain competitive human resource, it is critical to develop a decision framework for headcount planning and workforce allocation for indirect labors. Motivated by the needs in real setting, this study aims to develop a model for allocating indirect workforce among semiconductor fabrication facilities to meet expected outputs and labor productivity improvement. Workforce allocation and reallocation based on the overall corporate workforce level is essential so that the shortage or exceed workforce will be balanced among different production sites. The key to achieve this purpose is the proper understanding of real requirements of each production site according to its corresponding tasks assigned. Non-parametric activity analysis approach is used for the workforce requirement estimation given delegated tasks. The estimation is based on the best performance from the past with adjustments reflecting the expected productivity growth.",2008-12-07,https://www.semanticscholar.org/paper/571005a8da0f402fdce7a6dcb48fdf18b61f4dc4,Online World Conference on Soft Computing in Industrial Applications
3423,Online Stochastic Packing Applied to Display Ad Allocation,,2010-01-27,https://www.semanticscholar.org/paper/7859ed93b7d0c2a2a83d382866dbc22170faf25d,Embedded Systems and Applications
884,"Pfaffian Orientations, 0/1 Permanents, and Even Cycles in Directed Graphs",,1988-07-11,https://www.semanticscholar.org/paper/7429f8b8bae646762acfa64257162035998ffcf5,"International Colloquium on Automata, Languages and Programming"
2714,Management of broadband networks using 3D virtual world,"Just as broadband networks will enable user-to-user communications to extend from textural services to those employing multimedia, they will also enable a management environment that can take advantage of increased bandwidth and multimedia technology. The fundamental advances incorporated in such an environment can provide efficient solutions to the problem of information management. To establish this environment, the authors tackle the fundamental problems of observability and controllability of broadband networks. A virtual world provides a next-generation network management interface through which a user can observe and interact with the network directly in real time. The system that the authors are developing uses a 3D virtual world as the user interface for managing a large gigabit ATM network. It provides the capability for experimentation in all aspects of network transport, control and management.<<ETX>>",1993-07-20,https://www.semanticscholar.org/paper/437c2f3f2a496ae388468abbd2afe5b3add4fb6e,[1993] Proceedings The 2nd International Symposium on High Performance Distributed Computing
2605,Directions and frameworks for effective telepresence,"1. PANEL INTRODUCTION Following the great standards set by the panels in the workshops held in the last two years [1,2], we have this year again a distinguished panel to discuss and debate the directions and frameworks for telepresence. Some of the questions brought up in the last two years continue to be on the top of our minds: Why is telepresence not as common as we think it can be today? How much technology is too much in a telepresence system? Is there too much emphasis on creating an immersive telepresence system? Which are the suitable paradigms for telepresence? How much are they dependent on the task and application? Which are the most effective telepresence systems we have today? How do we make telepresence more effective? How do we shift the focus from transmitting multi-modal data to creating effective means of experiencing remote environments and events?",2004-10-15,https://www.semanticscholar.org/paper/aa236d618197d8bc15ccdf47379bb44875a094c0,ACM SIGMM workshop on Experiential Telepresence
68,Text joins in an RDBMS for web data integration,"The integration of data produced and collected across autonomous, heterogeneous web services is an increasingly important and challenging problem. Due to the lack of global identifiers, the same entity (e.g., a product) might have different textual representations across databases. Textual data is also often noisy because of transcription errors, incomplete information, and lack of standard formats. A fundamental task during data integration is matching of strings that refer to the same entity. In this paper, we adopt the widely used and established cosine similarity metric from the information retrieval field in order to identify potential string matches across web sources. We then use this similarity metric to characterize this key aspect of data integration as a join between relations on textual attributes, where the similarity of matches exceeds a specified threshold. Computing an exact answer to the text join can be expensive. For query processing efficiency, we propose a sampling-based join approximation strategy for execution in a standard, unmodified relational database management system (RDBMS), since more and more web sites are powered by RDBMSs with a web-based front end. We implement the join inside an RDBMS, using SQL queries, for scalability and robustness reasons. Finally, we present a detailed performance evaluation of an implementation of our algorithm within a commercial RDBMS, using real-life data sets. Our experimental results demonstrate the efficiency and accuracy of our techniques.",2003-05-20,https://www.semanticscholar.org/paper/78b729049a0135dc75a021ce5bbc127902253fde,The Web Conference
551,The performance of a precedence-based queuing discipline,"A queuing system with infinitely many servers, and with the following queuing discipline is considered: For any two jobs <italic>i</italic> and <italic>j</italic> in the system, such that <italic>i</italic> arrived later than <italic>j</italic>, there is a fixed probability <italic>p</italic> that <italic>i</italic> will have to wait for <italic>j</italic>'s execution to terminate before <italic>i</italic> starts executing. This queuing system is a very simple model for database concurrency control via “static” locking, as well as of parallel execution of programs consisting of several interdependent processes. The problem of determining the maximum arrival rate (as a function of <italic>p</italic>) that can be sustained before this system becomes unstable is studied. It is shown that this rate is inversely proportional to <italic>p</italic>, and close upper and lower bounds on the constant for the case of deterministic departures are found. The result suggests that the degree of multiprogramming of multiuser databases, or the level of parallelism of concurrent programs, is inversely proportional to the probability of conflict, and that the constant is small and known within a factor of 2. The technique used involves the computation of certain asymptotic parameters of a random infinite directed acyclic graph (dag) that seem of interest by themselves.",1986-05-01,https://www.semanticscholar.org/paper/9cf7fa4c11f0c5c2606c464c04b9c05e785162e9,JACM
2302,Expression of Fc gamma RIII in neutrophils in rheumatoid arthritis.,,1996-08-01,https://www.semanticscholar.org/paper/22521f6aea997d45b97e6240bddd570021479f24,Biochemical Society Transactions
3428,Divide-and-Conquer Approximation Algorithm for Vertex Cover,"The vertex cover problem is a classical NP-complete problem for which the best worst-case approximation ratio is $2-o(1)$. In this paper, we use a collection of simple graph transformations, each of which guarantees an approximation ratio of $\frac{3}{2}$, to find approximate vertex covers for a large collection of randomly generated graphs and test graphs from various sources. The graph reductions are extremely fast, and even though they by themselves are not guaranteed to find a vertex cover, we manage to find a $\frac{3}{2}$-approximate vertex cover for almost every single graph in our collection. The few graphs that we cannot solve have specific structure: they are triangle-free, with a minimum degree of at least 3, a lower bound of $\frac{n}{2}$ on the optimal vertex cover, and are unlikely to have a large bipartite subgraph.",2009-07-01,https://www.semanticscholar.org/paper/451f6671853c02d40b78e839471a930930ea9c5a,SIAM Journal on Discrete Mathematics
3033,Synapse: a microservices architecture for heterogeneous-database web applications,"The growing demand for data-driven features in today's Web applications -- such as targeting, recommendations, or predictions -- has transformed those applications into complex conglomerates of services operating on each others' data without a coherent, manageable architecture. We present Synapse, an easy-to-use, strong-semantic system for large-scale, data-driven Web service integration. Synapse lets independent services cleanly share data with each other in an isolated and scalable way. The services run on top of their own databases, whose layouts and engines can be completely different, and incorporate read-only views of each others' shared data. Synapse synchronizes these views in real-time using a new scalable, consistent replication mechanism that leverages the high-level data models in popular MVC-based Web applications to replicate data across heterogeneous databases. We have developed Synapse on top of the popular Web framework Ruby-on-Rails. It supports data replication among a wide variety of SQL and NoSQL databases, including MySQL, Oracle, PostgreSQL, MongoDB, Cassandra, Neo4j, and Elasticsearch. We and others have built over a dozen microservices using Synapse with great ease, some of which are running in production with over 450,000 users.",2015-04-17,https://www.semanticscholar.org/paper/3438469a51e02a22ed7f92335ce5a04e7b2fdb66,European Conference on Computer Systems
2019,Optimizing information value for supporting production decisions for semiconductor manufacturing,"• Through the proposed method, the streamlined high-priority lots can be obtained with maximum information coverage and best KPI, and the model has good ability of abnormal discrimination. • Cost reduction by catching more abnormal events • Decreasing business impact to improve customer's satisfaction",2011-09-01,https://www.semanticscholar.org/paper/e2b478d803dc1ff49066a65afeec58a96cd9ba59,2011 e-Manufacturing & Design Collaboration Symposium & International Symposium on Semiconductor Manufacturing (eMDC & ISSM)
2782,Social media (SoMe) enhances exposure of dermatology articles.,"Social media (SoMe) refers to a variety of virtual platforms used to enhance sharing of information. To evaluate the influence of SoMe with regards to views and downloads of published dermatology articles, we conducted a retrospective study from July 2020-March 2021 examining articles published on Instagram and Twitter under Dermatology Online Journal (DOJ) accounts and compared these with type-matched and issue-matched articles that were not posted on social media. During this time period, 163 total articles of the three types used for social media (Case Report, Case Presentation, and Photo Vignette) were published in DOJ and 15 were promoted via SoMe. Utilization of SoMe demonstrated a significant (P<0.0001) positive effect with regards to both views (175.5±16.4) and downloads (31.5±4.0) over matched articles not published on SoMe. Similar trends illustrating the positive effect of SoMe on readership have been previously observed in the field of dermatology as well as other medical specialties. Most direct accessions to articles arrived via Instagram rather than Twitter, diverging from previous studies on SoMe use in medical journals. Social media, in particular Instagram, can be a successful platform to enhance the exposure of peer-reviewed medical information.",2021-07-15,https://www.semanticscholar.org/paper/84778857e14b024639869887d201a97d80b71bb6,Dermatology Online Journal
3241,"Wildbook: Crowdsourcing, computer vision, and data science for conservation","Photographs, taken by field scientists, tourists, automated cameras, and incidental photographers, are the most abundant source of data on wildlife today. Wildbook is an autonomous computational system that starts from massive collections of images and, by detecting various species of animals and identifying individuals, combined with sophisticated data management, turns them into high resolution information database, enabling scientific inquiry, conservation, and citizen science. 
We have built Wildbooks for whales (flukebook.org), sharks (whaleshark.org), two species of zebras (Grevy's and plains), and several others. In January 2016, Wildbook enabled the first ever full species (the endangered Grevy's zebra) census using photographs taken by ordinary citizens in Kenya. The resulting numbers are now the official species census used by IUCN Red List: this http URL In 2016, Wildbook partnered up with WWF to build Wildbook for Sea Turtles, Internet of Turtles (IoT), as well as systems for seals and lynx. Most recently, we have demonstrated that we can now use publicly available social media images to count and track wild animals. 
In this paper we present and discuss both the impact and challenges that the use of crowdsourced images can have on wildlife conservation.",2017-10-24,https://www.semanticscholar.org/paper/8e0ca63bfb804a2f865caf4c0cfdb2ec6fc73216,arXiv.org
369,Heuristically Optimized Trade-Offs: A New Paradigm for Power Laws in the Internet,,2002-07-08,https://www.semanticscholar.org/paper/46917e113dc095247ac667a9b860a7d8afd84d9c,"International Colloquium on Automata, Languages and Programming"
446,The future of computational complexity theory: part I,"As you probably already know, there is an active discussion going on---in forums ranging from lunch-table conversations to workshops on ""strategic directions"" to formal reports---regarding the future of theoretical computer science. Since your complexity columnist does not know The Answer, I've asked a number of people to contribute their comments on the narrower issue of the future of complexity theory. The only ground rule was a loose 1-page limit; each contributor could choose what aspect(s) of the future to address, and the way in which to address them. The first installment of contributions appears in this issue, and one or two more installments will appear among the next few issues.Also coming during the next few issues: the search for the perfect theory journal, and (for the sharp-eyed) Lance Fortnow dons a clown suit. Finally, let me mention that work of Russell Impagliazzo resolves one of the open questions from Complexity Theory Column 11.",1996-09-01,https://www.semanticscholar.org/paper/1f0284fc0958d3316d4d9c55ae7a4fb7c23df248,SIGA
1812,Easy As CBA: A Simple Probabilistic Model for Tagging Music,"Many songs in large music databases are not labeled with semantic tags that could help users sort out the songs they want to listen to from those they do not. If the words that apply to a song can be predicted from audio, then those predictions can be used both to automatically annotate a song with tags, allowing users to get a sense of what qualities characterize a song at a glance. Automatic tag prediction can also drive retrieval by allowing users to search for the songs most strongly characterized by a particular word. We present a probabilistic model that learns to predict the probability that a word applies to a song from audio. Our model is simple to implement, fast to train, predicts tags for new songs quickly, and achieves state-of-the-art performance on annotation and retrieval tasks.",,https://www.semanticscholar.org/paper/c34898a44917a0f6f1018c5db6e534deec58aea5,International Society for Music Information Retrieval Conference
80,Extending SDARTS: extracting metadata from web databases and interfacing with the open archives initiative,"SDARTS is a protocol and toolkit designed to facilitate metasearching. SDARTS combines two complementary existing protocols, SDLIP and STARTS, to define a uniform interface that collections should support for searching and exporting metasearch-related metadata. SDARTS also includes a toolkit with wrappers that are easily customized to make both local and remote document collections SDARTS-compliant. This paper describes two significant ways in which we have extended the SDARTS toolkit. First, we have added a tool that automatically builds rich content summaries for remote web collections bym probing the collections with appropriate queries. These content summaries can then be used by a metasearcher to select over which collections to evaluate a given query. Second, we have enhanced the SDARTS toolkit so that all SDARTS-compliant collections export their metadata under the emerging Open Archives Initiative (OAI) protocol. Conversely, the SDARTS toolkit now also allows all OAI-compliant collections to be made SDARTS-compliant with minimal effort. As a result, we implemented a bridge between SDARTS and OAI, which will facilitate easy interoperability among a potentially large number of collections. The SDARTS toolkit, with all related documentation and source code, is publicly available at http://sdarts.cs.columbia.edu.",2002-07-14,https://www.semanticscholar.org/paper/a8a4502dc05e79de23a587c86071594ac39505de,ACM/IEEE Joint Conference on Digital Libraries
1302,"Search for neutral, long-lived particles decaying into two muons in pp[over] collisions at sqrt[s]=1.96 TeV.","We present a search for a neutral particle, pair produced in pp[over] collisions at sqrt[s]=1.96 TeV, which decays into two muons and lives long enough to travel at least 5 cm before decaying. The analysis uses approximately 380 pb(-1) of data recorded with the D0 detector. The background is estimated to be about one event. No candidates are observed, and limits are set on the pair-production cross section times branching fraction into dimuons + X for such particles. For a mass of 10 GeV and lifetime of 4x10(-11) s, we exclude values greater than 0.14 pb (95% C.L.). These results are used to limit the interpretation of NuTeV's excess of dimuon events.",2006-07-17,https://www.semanticscholar.org/paper/10d0edeef8eb4c4bb0331eca5d6164d022df86a8,Physical Review Letters
2859,Galectin-3 and Galectin-1 Bind Distinct Cell Surface Glycoprotein Receptors to Induce T Cell Death1,"Galectins are a family of mammalian β-galactoside-binding proteins that positively and negatively regulate T cell death. Extracellular galectin-1 directly induces death of T cells and thymocytes, while intracellular galectin-3 blocks T cell death. In contrast to the antiapoptotic function of intracellular galectin-3, we demonstrate that extracellular galectin-3 directly induces death of human thymocytes and T cells. However, events in galectin-3- and galectin-1-induced cell death differ in a number of ways. Thymocyte subsets demonstrate different susceptibility to the two galectins: whereas galectin-1 kills double-negative and double-positive human thymocytes with equal efficiency, galectin-3 preferentially kills double-negative thymocytes. Galectin-3 binds to a complement of T cell surface glycoprotein receptors distinct from that recognized by galectin-1. Of these glycoprotein receptors, CD45 and CD71, but not CD29 and CD43, appear to be involved in galectin-3-induced T cell death. In addition, CD7 that is required for galectin-1-induced death is not required for death triggered by galectin-3. Following galectin-3 binding, CD45 remains uniformly distributed on the cell surface, in contrast to the CD45 clustering induced by galectin-1. Thus, extracellular galectin-3 and galectin-1 induce death of T cells through distinct cell surface events. However, as galectin-3 and galectin-1 cell death are neither additive nor synergistic, the two death pathways may converge inside the cell.",2006-01-15,https://www.semanticscholar.org/paper/e9783386ba96aadfb2b43bda8d6bd70c6714815a,Journal of Immunology
2013,A novel bi-vector encoding genetic algorithm for the simultaneous multiple resources scheduling problem,,2011-07-27,https://www.semanticscholar.org/paper/7869da224d87a65f8649ffbf1f698b138038df00,Journal of Intelligent Manufacturing
3042,Session details: Invited talk,,2012-03-03,https://www.semanticscholar.org/paper/a588a9ff9d7c43049dcfb9dd90a42ac3ab8a510d,Proceedings of the 8th ACM SIGPLAN/SIGOPS conference on Virtual Execution Environments
648,Stenting of the right internal mammary artery graft and right coronary artery via a femoral approach.,"We describe a case of balloon angioplasty and stenting of the right internal mammary artery (RIMA) graft anastomosis and the native right coronary artery through an in situ RIMA graft using two Bard XT stents (USCI Division of C.R. Bard, Inc., Billerica, Massachusetts). This case illustrates the feasibility of transluminal angioplasty and stenting of RIMA grafts and the native coronary artery using a femoral artery approach.",1999-06-01,https://www.semanticscholar.org/paper/197c957c26b22dea2d4da77b485cb6cae3fdf43d,The Journal of invasive cardiology
1151,"Search for next-to-minimal supersymmetric Higgs bosons in the h --> aa --> micromicromicromicro, micromicrotautau channels using pp[over] collisions at sqrt[s] = 1.96 TeV.","We report on a first search for production of the lightest neutral CP-even Higgs boson (h) in the next-to-minimal supersymmetric standard model, where h decays to a pair of neutral pseudoscalar Higgs bosons (a), using 4.2 fb;{-1} of data recorded with the D0 detector at Fermilab. The a bosons are required to either both decay to micro;{+}micro;{-} or one to micro;{+}micro;{-} and the other to tau;{+}tau;{-}. No significant signal is observed, and we set limits on its production as functions of M_{a} and M_{h}.",2009-08-07,https://www.semanticscholar.org/paper/46cdba1e9fc10738a06f58b2f0d2ba569b574917,Physical Review Letters
2413,Synesthesia AR: Creating Sound-to-Color Synesthesia in Augmented Reality,"Sound-to-color synesthesia is a neurological condition in which people experience different colors and shapes when listening to music. We present an augmented reality application that aims to create an interactive synesthesia experience for non-synesthetes. In this application, users can visualize colors corresponding to each unique note in the 12-tone equal-temperament tuning system, and the auditory input can be selected from audio files or real-time microphone. A gestural hand-tracking interface allows users to paint the world space in visualized synesthetic colors.",2022-03-01,https://www.semanticscholar.org/paper/64f976c39f2dff85a0f68f25e89fe0a4758f8d55,2022 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW)
813,An Efficient Algorithm for Minimizing Real-Time Transition Systems,,1997-08-01,https://www.semanticscholar.org/paper/049ba7d771474cfd3b903230872b5d1c7e130405,Formal Methods Syst. Des.
