public_id,public_id_type,paper_id
1998893714,MAG,874
conf/oopsla/BobrowDKS89,DBLP,3652
259836993,CorpusId,3680
10.1214/17-BA1090,DOI,1671
conf/siggraph/SeligmannF91,DBLP,2743
89890889,MAG,432
222291217,CorpusId,2
36205719,CorpusId,495
3029582382,MAG,3213
212688705,CorpusId,3013
11836728,CorpusId,296
398374,CorpusId,769
10.1140/epjc/s10052-020-8420-x,DOI,1049
10.1145/1011767.1011771,DOI,347
10.1038/s41598-019-45619-9,DOI,176
conf/pods/PapadimitriouRTV98,DBLP,422
conf/uist/FeinerS91,DBLP,2734
3026176293,MAG,3206
conf/jcdl/GreenIG01,DBLP,85
conf/sp/SidiroglouLKN07,DBLP,3089
2012002642,MAG,2483
21549204,PubMed,1767
2062770943,MAG,2751
2055184282,MAG,3039
10756562,CorpusId,1643
10.1145/588111.588141,DOI,588
conf/dimacs/HolzmannPY96,DBLP,820
2112028953,MAG,1267
10.1002/net.3230140403,DOI,572
2102403605,MAG,3519
10.1145/1272743.1272744,DOI,48
10.1007/11496915_12,DOI,3456
journals/corr/abs-2012-04631,DBLP,3726
10.1145/2322176.2322189,DOI,246
40395023,CorpusId,589
10.1109/SFCS.1981.46,DOI,604
7813679,PubMedCentral,2169
2740638572,MAG,2297
5115852,CorpusId,3146
53649117,MAG,118
3136052912,MAG,3191
2212.06079,ArXiv,3700
2509242,PubMed,2360
conf/awoc/AfratiPP88,DBLP,530
140143280,CorpusId,1148
254408708,CorpusId,3704
conf/pods/AfratiPPRSU86,DBLP,567
989991,CorpusId,883
2109176692,MAG,1855
5890285,CorpusId,2973
10.1016/0022-0000(82)90008-3,DOI,911
2951322470,MAG,1659
10.1145/1557670.1557674,DOI,33
conf/osdi/OsmanSSN02,DBLP,3143
2095007791,MAG,14
1985447712,MAG,327
8666390,CorpusId,865
2977079874,MAG,2938
2963181793,MAG,1729
10.1109/CVPR52688.2022.01598,DOI,3725
52799295,CorpusId,49
conf/soda/LiSS05,DBLP,3455
10.1109/SFCS.1981.55,DOI,925
conf/agents/XieRS01,DBLP,3476
journals/corr/abs-2111-10493,DBLP,3712
1304.5429,ArXiv,731
10.1109/MCG.2000.888004,DOI,2651
2030850584,MAG,2553
2016532080,MAG,1001
conf/compgeom/KoutsoupiasPS90,DBLP,508
2009152634,MAG,3583
26401909,PubMed,2197
10.1002/asi.23612,DOI,12
1977553951,MAG,820
10.1145/762483.762484,DOI,3134
10.1111/1749-4877.12522,DOI,3198
2089115820,MAG,3100
1992284791,MAG,2034
10.1186/s13059-020-02019-x,DOI,2924
2144097899,MAG,385
10.1109/ISSM.2006.4493079,DOI,2082
41097512,CorpusId,2263
1971440306,MAG,3672
journals/corr/abs-2107-02318,DBLP,3382
10.1145/147130.147141,DOI,3162
10.1016/j.cag.2017.04.002,DOI,2444
10.1016/j.agsy.2022.103435,DOI,3185
conf/nips/TranRB17,DBLP,1623
10.1145/3302424.3303969,DOI,3020
255704211,CorpusId,2548
8500579,CorpusId,1668
232033884,CorpusId,156
2137565419,MAG,2770
5760875,CorpusId,216
10.1109/ICCCN52240.2021.9522299,DOI,698
10.1103/PHYSREVLETT.99.241801,DOI,1297
3044269824,MAG,2783
conf/uai/KnowlesG11,DBLP,2981
1909.03478,ArXiv,3389
17538779,CorpusId,3306
39540610,CorpusId,2887
8374920,CorpusId,353
14564108,CorpusId,618
10.1136/ard.53.8.515,DOI,2319
conf/3dui/BenkoF07,DBLP,2557
10.48550/arXiv.2205.01247,DOI,3378
8879033,PubMed,2302
10.1016/0167-6377(93)90068-R,DOI,3524
1537128,PubMed,657
1787620003,MAG,2811
2990197068,MAG,1568
10.1101/2020.07.16.20155291,DOI,2169
10.1145/956863.956925,DOI,69
journals/corr/abs-1201-1657,DBLP,1749
22785133,PubMed,2808
conf/rep4nlp/RiLV23,DBLP,663
9581469,PubMedCentral,1534
45439348,CorpusId,2284
journals/jal/PapadimitriouV84,DBLP,575
1982075253,MAG,228
10.1111/j.1872-034X.2008.00395.x,DOI,2838
conf/aistats/AltosaarRB18,DBLP,1634
10.1109/IPDPS.2006.1639680,DOI,762
10.1111/j.1365-2362.1992.tb01468.x,DOI,2340
10.1016/0305-0491(83)90039-1,DOI,2381
10.1016/S0166-218X(98)00065-1,DOI,3487
13160210,CorpusId,65
10.1007/10703163_3,DOI,811
2473261239,MAG,2461
26676584,PubMed,3259
6386217,PubMedCentral,1606
12323372,CorpusId,3432
2097437469,MAG,782
journals/combinatorica/PapadimitriouY90,DBLP,874
2887003603,MAG,1023
2112.05671,ArXiv,1540
2962771559,MAG,1630
journals/siamdm/PhillipsSW97,DBLP,3493
12755579,CorpusId,3557
38649521,CorpusId,2253
180981009,MAG,3426
conf/icwsm/BeckerNG11a,DBLP,21
2028254024,MAG,2314
25498652,PubMed,2202
conf/sigmod/Gravano09,DBLP,33
24812679,CorpusId,1938
10.1111/btp.12572,DOI,3224
8497310,CorpusId,369
2148622184,MAG,2613
conf/focs/DaskalakisP08,DBLP,287
2478149971,MAG,3598
29977561,PubMed,3242
32247305,CorpusId,3651
10.1093/rheumatology/keu137,DOI,2211
10.1016/0020-0190(81)90050-8,DOI,923
conf/nips/LiuRAB17,DBLP,1640
2127337851,MAG,2100
2168324245,MAG,127
14490738,CorpusId,537
218688458,CorpusId,968
2072644219,MAG,1840
10.1007/11561071_9,DOI,338
10.1145/2959100.2959182,DOI,1658
9852629,PubMed,2294
34391326,PubMed,2782
27307290,CorpusId,1951
journals/jpdc/FizzanoKSW97,DBLP,3498
conf/stoc/LeeY92,DBLP,846
1561106891,MAG,614
1899756457,MAG,3139
12413529,CorpusId,2199
6543662,CorpusId,44
conf/ismar/ElvezioABWF18,DBLP,2442
3104190875,MAG,3209
6335393,CorpusId,1649
211216574,CorpusId,2037
10.1002/isaf.273,DOI,2081
1301.3570,ArXiv,1729
2889327683,MAG,1916
2584830095,MAG,760
10.1007/978-3-319-38851-9_18,DOI,3411
conf/wads/PhillipsSW95,DBLP,3510
47292847,MAG,91
conf/nips/McInerneyRB15,DBLP,1676
18764384,PubMed,1216
41779280,CorpusId,3481
239028973,CorpusId,3007
conf/icde/JainIDG09,DBLP,32
10.1145/301250.301262,DOI,803
2100860375,MAG,3122
10.1007/978-3-642-10841-9_44,DOI,276
2546626615,MAG,1419
240071446,CorpusId,3189
10.1103/PhysRevLett.101.012001,DOI,1212
10.1042/BST024490S,DOI,2308
8609299,CorpusId,28
conf/focs/BansalCKPSS07,DBLP,3442
journals/jbi/ZhangWSBH22,DBLP,1535
10.1074/jbc.272.29.17944,DOI,2295
17995396,PubMed,1429
10.1016/S0014-5793(00)01809-3,DOI,2286
21383766,CorpusId,2674
7838008,CorpusId,2876
10.1016/0004-3702(94)90087-6,DOI,470
conf/isalalife/ChenSLV20,DBLP,3734
2052526906,MAG,2526
2947230856,MAG,2932
209695815,CorpusId,2427
10.1016/j.cie.2018.05.006,DOI,1911
30364713,CorpusId,2820
10.48550/arXiv.2209.07625,DOI,694
2735645788,MAG,1248
15904361,PubMed,1365
13158363,CorpusId,3346
24850204,CorpusId,2834
8974341,CorpusId,278
18999818,PubMed,1213
1564059483,MAG,122
18466286,CorpusId,2516
10.1145/2741948.2741955,DOI,3032
journals/siamcomp/BansalPS09,DBLP,3443
10225889,PubMed,2291
conf/wsdm/BeckerING12,DBLP,19
23139902,PubMed,2805
2612092426,MAG,3450
14773622,CorpusId,1973
conf/icml/KnowlesGP14,DBLP,2964
2112.05106,ArXiv,3381
10.1145/800057.808717,DOI,903
1311.2138,ArXiv,728
2112050062,MAG,1853
210920349,CorpusId,1054
35563204,PubMed,2161
2022563199,MAG,575
7033461,CorpusId,805
2162237153,MAG,2665
2641003,PubMedCentral,2830
10.1145/1774088.1774537,DOI,3558
33076234,CorpusId,875
conf/latin/Yannakakis02,DBLP,786
10.1109/ISMAR.2007.4538824,DOI,2552
22839731,CorpusId,2315
26013408,CorpusId,2493
29047,CorpusId,1372
17501561,PubMed,1325
10.1007/BF01588973,DOI,631
journals/siamcomp/PapadimitriouS77,DBLP,635
journals/tochi/SinghF95,DBLP,2701
hep-ex/0508054,ArXiv,1361
2566240332,MAG,2655
conf/colt/DabagiaVP22,DBLP,157
110601800,CorpusId,2118
2277274,CorpusId,3761
10.3389/fmars.2020.624729,DOI,3188
2052790390,MAG,3561
33737688,PubMed,950
253734863,CorpusId,1523
conf/stoc/PapadimitriouS82,DBLP,586
27733572,PubMed,2193
conf/wads/ArmenS95,DBLP,3507
conf/soda/BadanidiyuruPRS16,DBLP,216
1910.14134,ArXiv,672
15016467,CorpusId,2521
7801744,PubMedCentral,3715
250246,CorpusId,1825
235594976,CorpusId,3197
10.2139/ssrn.4332086,DOI,2892
2114835066,MAG,3144
8581482,CorpusId,2742
2090735039,MAG,2040
conf/IEEEscc/KimBN06,DBLP,3101
10.1189/jlb.5A0616-258R,DOI,2193
254503470,CorpusId,1989
2914621876,MAG,2445
2115704131,MAG,2281
2125695870,MAG,126
2559989503,MAG,10
10.1007/s00442-006-0553-6,DOI,3308
10.1109/TSM.2007.907630,DOI,2068
2147740,CorpusId,2040
10.1109/TIT.2006.881844,DOI,2151
10.1109/QEST.2005.8,DOI,774
2187741934,MAG,1773
877989,CorpusId,3764
17015094,CorpusId,2737
10.1145/1062745.1062805,DOI,337
7015905,CorpusId,1280
10.1145/97924.97933,DOI,2752
7079851,CorpusId,140
1986348806,MAG,2971
10.1007/1-4020-2164-X,DOI,2598
conf/pods/Papadimitriou95,DBLP,451
208291181,CorpusId,3731
10.1038/s41598-021-03605-0,DOI,957
11558801,CorpusId,2657
2962733547,MAG,186
13629700,CorpusId,2604
256821930,CorpusId,2946
10.1371/journal.pone.0013635,DOI,3289
25896647,PubMed,1681
1611.03698,ArXiv,201
10.1145/800224.806805,DOI,2770
2016892599,MAG,105
conf/si3d/FeinerB90,DBLP,2748
conf/icml/PaisleyBJ12,DBLP,1756
2931255693,MAG,1576
216160256,CorpusId,1887
10.1109/FOCS54457.2022.00073,DOI,3381
journals/jacm/Yannakakis79,DBLP,938
10.4049/jimmunol.188.supp.170.25,DOI,2815
250520576,CorpusId,3003
10.1145/3465456.3467616,DOI,159
40282304,CorpusId,364
2024693023,MAG,560
10.1145/2980115.2980125,DOI,2455
12760902,CorpusId,2764
1527076549,MAG,3086
10.1137/S0097539791199334,DOI,3514
1042352,CorpusId,470
2023490330,MAG,925
conf/osdi/David0SSY0XNG22,DBLP,2998
10.1007/978-3-540-73133-7_17,DOI,1844
2060983467,MAG,943
1709.10367,ArXiv,1621
10.1109/ISMAR.2009.5336446,DOI,2540
conf/sle/PirkelbauerDS10,DBLP,3563
2121652085,MAG,2272
journals/corr/abs-2010-05194,DBLP,2
40038629,CorpusId,484
18192511,CorpusId,1046
220744113,CorpusId,2498
2075401051,MAG,3428
10.1145/2615391,DOI,2481
10.1007/978-3-319-98355-4_36,DOI,184
5742080,PubMedCentral,2944
2380319106,MAG,454
10.1287/opre.28.5.1086,DOI,615
1602.02666,ArXiv,1646
16955949,CorpusId,2948
10.4049/JIMMUNOL.177.8.4991,DOI,2854
journals/tvcg/LiuTF22,DBLP,2414
10.1073/pnas.0803596105,DOI,291
conf/nips/FreundDKV07,DBLP,689
10.1007/BF01305310,DOI,520
2474574787,MAG,3757
2062989923,MAG,536
10.3115/1621474.1621534,DOI,1828
2030470092,MAG,929
W07-2060,ACL,1828
10.1016/j.jdermsci.2020.08.005,DOI,2789
151378402,MAG,3462
conf/icml/HeaukulaniKG14,DBLP,2967
2077773210,MAG,3045
2786447466,MAG,1069
5674045,PubMedCentral,986
2118152952,MAG,568
10.1007/PL00000728,DOI,2288
1910.04302,ArXiv,1586
2113526703,MAG,1780
2931125715,MAG,3019
3173655578,MAG,3714
10.1016/j.yexmp.2010.12.007,DOI,2818
10.1145/256163.256165,DOI,116
39158877,CorpusId,339
conf/vldb/SagivY78,DBLP,945
2962017,CorpusId,2740
10.1103/PhysRevLett.101.062001,DOI,1219
journals/fmsd/YannakakisL97,DBLP,813
2033796898,MAG,2688
1997416868,MAG,3511
20329264,CorpusId,3623
11134566,CorpusId,532
261047453,CorpusId,2898
conf/sagt/FiatP10,DBLP,266
7057451,CorpusId,3275
hep-ex/0410054,ArXiv,1372
1960909089,MAG,510
12105527,CorpusId,1832
8218322,CorpusId,1754
21789583,CorpusId,2033
conf/sofsem/PirkelbauerDS10,DBLP,3568
10915835,CorpusId,2230
journals/corr/abs-1805-01375,DBLP,2434
37903820,CorpusId,1920
41559193,CorpusId,489
85463077,CorpusId,2430
10.1016/0020-0190(92)90229-O,DOI,3525
1903284337,MAG,3484
2142309662,MAG,1143
series/ads/AmbiteABFGHHKPRRSSSSSTWZ02,DBLP,2630
250926029,CorpusId,2906
10.1145/2592235.2592237,DOI,2480
10.1007/3-540-45271-0_16,DOI,98
12438243,PubMed,2279
14817593,CorpusId,2539
conf/compgeom/MitchellP87,DBLP,537
29464138,CorpusId,3606
10.1002/asi.21489,DOI,23
2951183560,MAG,2972
2044757931,MAG,2828
2117384536,MAG,2604
conf/ifip5-7/ChienLT18,DBLP,1905
10.1007/978-1-4614-6170-8_100963,DOI,1725
2109.11990,ArXiv,1539
1783767608,MAG,2991
2151555965,MAG,3070
1583041036,MAG,2518
10.3389/fevo.2021.659570,DOI,3195
10.1074/jbc.M010914200,DOI,2874
2913531484,MAG,411
53503276,CorpusId,2445
14569224,CorpusId,762
15733235,CorpusId,2151
31627174,CorpusId,874
2112471560,MAG,2739
11400398,CorpusId,3028
10.1109/ISWC.2003.1253904,DOI,2620
journals/tase/LeachmanDC07,DBLP,2062
10.1111/j.1365-2141.1994.tb04826.x,DOI,2326
10.1038/s41587-023-01830-8,DOI,2900
53845347,CorpusId,3740
journals/tii/KhakifiroozCFP20,DBLP,1882
1983808135,MAG,2715
journals/jacm/AfratiP93,DBLP,478
10.1007/3-540-58218-5_27,DOI,3516
2158512,CorpusId,3255
1973837021,MAG,852
2093962232,MAG,919
30817049,PubMed,2180
10.1007/0-306-47374-7_5,DOI,2630
10.1103/PhysRevLett.102.091801,DOI,1240
conf/icml/Blei06,DBLP,1844
3111865597,MAG,3726
conf/ismar/SukanF10,DBLP,2523
29481237,PubMed,1079
17930574,PubMed,1270
212020,PubMed,2400
10.1145/2384616.2384686,DOI,3548
journals/informs/KoutsoupiasPS92,DBLP,494
2600442154,MAG,1486
11779751,PubMed,2281
12823584,CorpusId,2551
90994855,CorpusId,3224
1110.5454,ArXiv,1770
journals/corr/abs-2004-01348,DBLP,703
10.48550/arXiv.2206.09027,DOI,3699
1993328048,MAG,2678
journals/corr/abs-2003-04948,DBLP,1560
10.4108/ICST.INTETAIN2008.2472,DOI,2550
7846318,CorpusId,3669
8217559,CorpusId,872
10.1038/s41598-017-15247-2,DOI,983
conf/sigmetrics/SoltanYZ15,DBLP,723
2887367357,MAG,2440
2005948238,MAG,230
10.1016/0028-3908(92)90164-K,DOI,1014
10.1023/B:GLYC.0000014080.95829.52,DOI,2867
2914817336,MAG,177
books/sp/04/AKM2004,DBLP,2598
36505950,CorpusId,895
10.4049/jimmunol.165.4.2156,DOI,2876
2952514156,MAG,3401
3153617407,MAG,952
conf/uai/VeitchSB20,DBLP,1565
10985267,CorpusId,2752
21049017,PubMed,3289
2307.11018,ArXiv,1513
journals/presence/HenryYHMF92,DBLP,2739
14368452,CorpusId,920
195294,CorpusId,283
2905547581,MAG,2184
10.1109/ICSM.2012.6405259,DOI,3552
886193,CorpusId,3412
2775657627,MAG,3406
2109.01113,ArXiv,1046
conf/wacv/ParhamSCRHB18,DBLP,3226
journals/corr/abs-cs-0611108,DBLP,3449
10.1016/j.cie.2016.03.030,DOI,1940
10.1145/322276.322280,DOI,920
journals/eatcs/Papadimitriou18,DBLP,183
17630731,CorpusId,2757
2536887809,MAG,713
2209.10091,ArXiv,1524
conf/focs/AhoUY79,DBLP,941
7057848,CorpusId,1941
2219920167,MAG,1769
10.1016/j.ijpara.2019.11.007,DOI,2173
3045694896,MAG,3208
195703040,CorpusId,2980
2159612273,MAG,330
10617056,CorpusId,377
10.1101/2020.01.13.905349,DOI,2925
32780842,CorpusId,3069
conf/chi/Feiner18,DBLP,2431
10.1023/A:1011441109660,DOI,384
10.1103/PHYSREVLETT.102.011301,DOI,1150
11007086,CorpusId,272
10.1016/S0003-3472(89)80008-9,DOI,3338
15131127,PubMed,2868
10.4108/intetain.2008,DOI,2544
conf/ecoop/Stroustrup15,DBLP,3537
1820801893,MAG,505
2084637278,MAG,357
34048976,CorpusId,2093
journals/corr/abs-2209-04528,DBLP,664
12447154,CorpusId,276
2293930420,MAG,202
1898319,CorpusId,1337
2045027193,MAG,944
10.1145/3357713.3384321,DOI,3390
195345797,CorpusId,1722
12443528,CorpusId,2526
3109339436,MAG,1554
5061858,CorpusId,678
10.1007/BF01897116,DOI,2725
10.1145/354401.354790,DOI,2653
10.1145/1273496.1273528,DOI,1822
10.1007/978-3-642-11266-9_53,DOI,3568
10.1137/0213007,DOI,577
2207.07557,ArXiv,153
2098055897,MAG,3032
30118251,PubMed,1072
journals/corr/abs-1907-05545,DBLP,1574
conf/c++/Stroustrup87,DBLP,3657
4593692,PubMedCentral,3261
10.7916/D8ST821R,DOI,101
2285287498,MAG,2794
0810.3873,ArXiv,1217
journals/jmlr/WangPB11,DBLP,1773
1206.6425,ArXiv,1747
8656130,CorpusId,2088
2027039566,MAG,2879
9443769,CorpusId,3523
9060555,PubMedCentral,3179
2110240108,MAG,130
9721494,PubMedCentral,3181
7458179,CorpusId,734
2126996160,MAG,348
10.1103/PHYSREVLETT.95.091801,DOI,1350
10.1145/2110363.2110466,DOI,2499
conf/cikm/2004,DBLP,63
12106256,CorpusId,75
journals/candie/SekiNLCG13,DBLP,1980
1909043245,MAG,2961
2514838290,MAG,1938
20366812,PubMed,1127
conf/sosp/LaadanVTBYN11,DBLP,3048
journals/pnas/PapadimitriouY10,DBLP,743
2140458933,MAG,3481
7357626,CorpusId,1212
conf/wsc/ElhadadFMS91,DBLP,2737
18643572,PubMed,1283
journals/corr/abs-2209-07625,DBLP,694
239808751,CorpusId,1588
52016027,CorpusId,1023
2128756912,MAG,58
10.1093/rheumatology/keu035,DOI,2209
10.1182/blood.v92.7.2495.2495_2495_2502,DOI,2293
1968256394,MAG,3531
hep-ex/0612013,ArXiv,1331
2010.05194,ArXiv,2
10.1103/PhysRevLett.120.061802,DOI,1079
10.1007/BFb0015422,DOI,456
2206.15433,ArXiv,1520
2791267416,MAG,977
2889384527,MAG,2436
4800065,CorpusId,2794
10.1007/3-540-45995-2_2,DOI,372
10.1109/SCT.1994.315792,DOI,463
conf/focs/KarpKPS00,DBLP,400
2971994113,MAG,5
10.4230/LIPIcs.ITCS.2021.59,DOI,703
3151367077,MAG,2581
553776,CorpusId,863
10.1007/BF00121128,DOI,875
journals/jal/ArkinP86,DBLP,546
conf/sigir/HatzivassiloglouGM00,DBLP,97
2038441657,MAG,2024
10.1007/3-540-68535-9_1,DOI,424
10.1093/infdis/jir280,DOI,2228
27565225,PubMed,995
10.1182/BLOOD.V87.8.3442.BLOODJOURNAL8783442,DOI,2301
2050754498,MAG,2486
10.1177/0278364919898503,DOI,1022
2443960935,MAG,2301
242475616,CorpusId,1880
10.1214/13-BA858,DOI,2974
2121706959,MAG,2587
10.1145/775152.775163,DOI,3131
1602.07876,ArXiv,198
35362407,CorpusId,631
41233811,CorpusId,2857
conf/uist/SeligmannF89,DBLP,2759
52887444,CorpusId,3499
conf/ifip5-7/FuCL18,DBLP,1908
10.1137/0211053,DOI,619
conf/stoc/ChenPY13,DBLP,735
8607792,PubMed,2300
210931540,CorpusId,1894
2151051077,MAG,2202
260775432,CorpusId,2899
2530462654,MAG,2193
10.1109/JCDL.2014.6970222,DOI,16
6124282,CorpusId,3104
10.1145/237661.237683,DOI,445
43881333,CorpusId,3478
2208592559,MAG,2950
conf/focs/DengKP91,DBLP,500
journals/cacm/DaskalakisGP09,DBLP,274
256392687,CorpusId,3168
reference/snam/X14zz,DBLP,1725
34162186,PubMed,960
journals/siamcomp/KanellakisP85,DBLP,599
259149819,CorpusId,691
10.1145/958432.958438,DOI,2627
198485826,CorpusId,1888
139388,CorpusId,2797
4482276,PubMedCentral,1681
10.4230/LIPIcs.ICALP.2016.54,DOI,3412
conf/kdd/ScheinPBW15,DBLP,1679
3021095624,MAG,225
2284936845,MAG,2081
38813455,CorpusId,2608
conf/usenix/NiehVZ01,DBLP,3147
conf/sigcomm/AkellaSKSP02,DBLP,380
10.1109/CDC.2016.7799436,DOI,1028
2114168679,MAG,2342
10.1016/S0004-3702(98)00072-1,DOI,2673
10097231,CorpusId,3219
259210024,CorpusId,2160
journals/iandc/GottlobP03,DBLP,413
10.1016/j.tree.2020.10.012,DOI,3209
1599144337,MAG,1300
hep-ex/0506063,ArXiv,1337
6575153,CorpusId,807
9219369,CorpusId,3475
10.1109/IROS.2014.6943067,DOI,1038
conf/amia/LaiNLS03,DBLP,3130
journals/corr/abs-1711-03560,DBLP,1624
10.1145/1639950.1639954,DOI,3571
199468252,CorpusId,972
conf/wads/ChenGP97,DBLP,438
journals/corr/abs-1910-07320,DBLP,1575
10.1137/1.9781611975031.148,DOI,178
5500422,CorpusId,3130
16877206,CorpusId,867
926667,CorpusId,1242
18882257,CorpusId,938
12200899,CorpusId,1008
244103037,CorpusId,3380
151353940,MAG,440
conf/pods/PapadimitriouY85,DBLP,897
2096116682,MAG,653
1983857523,MAG,2507
10.48550/arXiv.2307.14324,DOI,1512
3817714,CorpusId,1634
10.48550/arXiv.2211.11183,DOI,1523
journals/corr/abs-2206-09027,DBLP,3699
2126789540,MAG,1244
12243737,CorpusId,2193
243985830,CorpusId,3710
journals/corr/abs-2307-14324,DBLP,1512
D16-1122,ACL,1651
2160155731,MAG,2606
2950620323,MAG,3735
8499588,CorpusId,2558
10.1145/511446.511540,DOI,2636
205571249,CorpusId,2944
1589540978,MAG,1201
1481084627,MAG,1034
2168444917,MAG,2252
10.1145/2213977.2214030,DOI,737
conf/iros/ShuSRDSC16,DBLP,1030
2783843140,MAG,1912
7928866,CorpusId,2053
conf/ismar/DedualOF11,DBLP,2509
82585061,CorpusId,2815
10.1109/ICC.2002.997301,DOI,3139
27328876,CorpusId,573
2056845500,MAG,916
2171468150,MAG,1365
10.1109/CoASE.2014.6899391,DOI,1953
1550012655,MAG,778
32518114,PubMed,164
58370662,CorpusId,2506
0910.1022,ArXiv,1802
234742488,CorpusId,3717
1206.6813,ArXiv,690
1338539,CorpusId,454
2472190505,MAG,1929
53168120,CorpusId,3355
3096255238,MAG,1561
2102111939,MAG,1755
conf/acm/PapadimitriouAK12,DBLP,246
39578910,CorpusId,2127
9531279,CorpusId,3749
10.1103/PhysRevLett.101.232002,DOI,1261
10.1109/FOCS.2007.48,DOI,757
2951493172,MAG,1756
60775600,CorpusId,450
10.1109/ISIT.2004.1365265,DOI,2153
10.4230/LIPIcs.STACS.2008.1311,DOI,751
10.1145/2465769.2465774,DOI,261
journals/corr/abs-1905-01748,DBLP,3393
33504908,PubMed,953
1312.6249,ArXiv,239
10.1137/080720826,DOI,741
355477,CorpusId,603
2096565380,MAG,50
10.1016/j.anbehav.2015.09.016,DOI,3256
18733266,CorpusId,3598
25605600,CorpusId,2239
2133371523,MAG,2221
16078086,CorpusId,229
52982921,CorpusId,2439
11404899,CorpusId,866
10.1162/pres.1995.4.3.318,DOI,2698
10.1007/BF01940643,DOI,492
2154814482,MAG,3158
5773631,CorpusId,987
10.1101/2020.06.30.179838,DOI,2171
10.1016/bs.apar.2018.05.006,DOI,2187
10.1007/s10845-009-0302-x,DOI,2009
2134905716,MAG,1735
1598320652,MAG,3445
207780429,CorpusId,3390
219172667,CorpusId,3213
journals/epodd/Feiner90,DBLP,2736
29229983,PubMed,2944
24098157,CorpusId,2523
10.3115/116580.1138598,DOI,2775
10.1504/IJSTM.2003.003618,DOI,2106
22670074,PubMed,1004
journals/candie/FuCC23,DBLP,1871
53744318,CorpusId,3394
53236463,CorpusId,30
2124080172,MAG,3541
263016140,CorpusId,1460
conf/sigmod/SellamLHYV019,DBLP,3739
12947986,PubMed,2267
2036560575,MAG,1000
1980931468,MAG,2768
1549501,CorpusId,1224
journals/tse/AlurEY03,DBLP,799
2159426623,MAG,1805
8202989,CorpusId,148
1636177,CorpusId,1770
2097652795,MAG,2716
257721465,CorpusId,498
conf/vldb/GravanoG97,DBLP,113
2070633821,MAG,37
10.1007/3-540-10003-2_92,DOI,616
journals/jacm/HellersteinKMPS02,DBLP,365
10.1109/TMI.2011.2140329,DOI,1009
conf/cvpr/VermaMSN12,DBLP,683
11042709,CorpusId,1168
10.1109/CVPR.2016.327,DOI,3769
2952810678,MAG,2981
233201439,CorpusId,2781
10.1145/592637.592640,DOI,3148
journals/corr/abs-2204-12363,DBLP,3702
conf/stoc/BeeriFMMUY81,DBLP,926
16907434,PubMed,1309
10.1109/CVPR52688.2022.01340,DOI,3708
12041671,CorpusId,447
10.1145/3044711,DOI,9
10.1145/62212.62233,DOI,855
conf/3dpvt/AllenFTBIS04,DBLP,2600
140266790,CorpusId,2490
journals/jacm/Papadimitriou84,DBLP,587
10.1109/SFCS.1994.365677,DOI,461
3009892828,MAG,1887
2423610151,MAG,212
29329402,PubMed,8
2972259791,MAG,3389
conf/aistats/WangGYZB23,DBLP,1530
conf/soda/BehnezhadBDHMPR18,DBLP,178
conf/focs/KolliopoulosS97,DBLP,3499
conf/case/WangCG14,DBLP,1973
journals/corr/abs-2003-05554,DBLP,1564
3043845016,MAG,3721
245469357,CorpusId,1872
29106824,PubMed,2940
15770431,CorpusId,3290
10.1016/j.carbpol.2014.09.079,DOI,2202
10.1109/ISSM.2005.1513369,DOI,2088
2564953340,MAG,1753
2066383384,MAG,3051
10.1145/2840728.2840730,DOI,219
conf/isit/DrineaK07,DBLP,2149
1981540219,MAG,1967
conf/www/LokFCH02,DBLP,2636
14983110,CorpusId,3570
2954830955,MAG,3740
10.15453/0191-5096.1099,DOI,3369
29315369,CorpusId,766
14469394,CorpusId,792
10.1189/jlb.5A0116-022R,DOI,2192
journals/ipl/HoneymanLY80,DBLP,933
2759095527,MAG,717
10.1137/0210040,DOI,607
10.1145/2207676.2208297,DOI,2498
2041453896,MAG,2292
10.1145/3257583,DOI,2529
conf/icra/DaiTDGAGC15,DBLP,1034
2651879,CorpusId,2650
24470962,CorpusId,2793
2169129289,MAG,2198
13851989,CorpusId,1902
10.1145/964442.964462,DOI,2597
1907.04907,ArXiv,1581
2112530582,MAG,2269
17076040,CorpusId,847
conf/iui/LokFN04,DBLP,2597
10.1103/PHYSREVD.37.28,DOI,1466
2999363498,MAG,2784
22817461,CorpusId,2879
hep-ex/0507046,ArXiv,1345
1411.0292,ArXiv,1722
D19-5501,ACL,4
17423770,CorpusId,17
10.1096/fj.01-0006com,DOI,2873
journals/corr/abs-1709-10367,DBLP,1621
10.1109/SFCS.1979.23,DOI,941
8249855,CorpusId,2304
32900573,PubMed,2789
2236326834,MAG,2352
17227493,CorpusId,410
624263,CorpusId,1817
journals/siamcomp/ChenDOPSY22,DBLP,725
15569336,CorpusId,1855
671957,CorpusId,416
journals/siamcomp/PapadimitriouU87,DBLP,573
10.1189/jlb.1012527,DOI,2217
10.1109/CVPR52729.2023.01206,DOI,3678
2953109700,MAG,3409
10.1145/1811039.1811069,DOI,3062
220044624,CorpusId,2930
15734857,PubMed,2861
2298175,CorpusId,500
10.1145/3335550.3335566,DOI,1893
journals/jacm/Papadimitriou81,DBLP,610
1732526,CorpusId,3147
conf/iswc/BlaskoF02,DBLP,2631
1613257378,MAG,278
1406.3650,ArXiv,1712
conf/ismar/BenkoIF04,DBLP,2599
10.1145/3273982.3273987,DOI,3023
1269561,CorpusId,1857
